login_id,user_id,username,timestamp,ip_address,device_type,browser,os,country,login_success,auth_method,latency_ms,login_duration_sec,failed_attempts_before,session_duration_min
8042,1709,user_362,2025-07-04 14:23:52,192.168.124.10,desktop,Chrome,Windows,CN,0,password+otp,286,1.02,2,1.46
8043,1444,user_1283,2025-06-29 16:02:09,192.168.211.150,mobile,Chrome,macOS,BR,1,password_only,352,2.55,1,10.67
8044,1046,user_1027,2024-12-20 23:00:43,192.168.172.26,desktop,Chrome,Android,GB,1,password+push,84,3.16,0,5.97
8045,206,user_84,2025-03-02 21:29:17,192.168.206.221,desktop,Chrome,macOS,BR,0,sso,297,2.11,0,26.88
8046,639,user_156,2024-11-12 05:18:49,192.168.55.125,desktop,Chrome,Linux,GB,1,sso,270,2.68,0,52.93
8047,848,user_1687,2025-07-17 04:01:11,192.168.249.58,desktop,Edge,macOS,RU,1,password+otp,245,5.08,0,15.0
8048,1981,user_1200,2025-10-10 06:03:19,192.168.207.108,desktop,Chrome,macOS,BR,0,password+push,365,2.16,0,8.86
8049,1380,user_707,2025-01-31 23:00:33,192.168.39.145,desktop,Chrome,Android,BR,1,password_only,81,1.07,0,16.36
8050,440,user_1962,2024-11-28 13:37:31,192.168.178.60,desktop,Safari,Windows,JP,1,password_only,260,2.72,0,3.15
8051,729,user_472,2025-04-19 03:23:46,192.168.121.238,desktop,Chrome,Windows,BR,1,password+push,331,1.64,2,32.75
8052,1120,user_619,2025-09-05 06:04:43,192.168.105.22,mobile,Chrome,macOS,FR,1,password+push,119,3.69,0,15.77
8053,1953,user_1448,2025-05-17 00:41:46,192.168.35.37,mobile,Chrome,Windows,BR,1,sso,297,3.6,1,0.52
8054,941,user_134,2024-11-13 15:10:12,192.168.71.55,mobile,Chrome,Linux,JP,1,sso,276,2.84,0,13.76
8055,164,user_788,2025-10-18 04:01:37,192.168.166.220,desktop,Firefox,Windows,FR,1,password+otp,79,3.45,1,19.49
8056,148,user_907,2025-08-26 00:22:31,192.168.75.209,desktop,Chrome,Windows,JP,1,password+otp,337,1.72,2,3.2
8057,1554,user_864,2024-12-14 14:09:58,192.168.241.210,mobile,Firefox,Linux,GB,0,password+otp,178,4.13,0,9.69
8058,294,user_1404,2025-09-29 00:21:02,192.168.227.224,desktop,Firefox,Android,DE,1,password+push,376,2.32,1,6.47
8059,195,user_667,2025-04-10 01:25:53,192.168.196.253,desktop,Chrome,macOS,BR,1,password_only,295,5.01,0,13.32
8060,663,user_277,2025-03-12 07:13:43,192.168.230.155,tablet,Chrome,Windows,BR,1,password+otp,273,2.61,0,12.8
8061,480,user_1260,2025-04-13 20:13:45,192.168.217.106,tablet,Chrome,Android,BR,1,password_only,331,2.46,1,42.37
8062,1901,user_1776,2025-08-28 04:15:09,192.168.148.61,mobile,Edge,Linux,BR,1,password+otp,321,2.76,1,43.2
8063,123,user_882,2025-06-25 06:26:39,192.168.22.148,tablet,Chrome,Windows,US,1,password_only,93,3.7,0,6.37
8064,1424,user_13,2024-11-18 04:25:07,192.168.202.233,mobile,Chrome,Linux,GB,1,password+otp,113,4.74,1,27.17
8065,699,user_342,2025-10-12 02:00:59,192.168.119.230,mobile,Edge,Windows,BR,1,password+otp,238,3.43,0,2.86
8066,965,user_35,2024-12-20 11:59:28,192.168.143.189,desktop,Chrome,Windows,BR,1,password+otp,164,5.56,0,9.21
8067,1476,user_559,2025-07-26 16:34:39,192.168.224.218,tablet,Chrome,Android,IN,0,sso,382,2.01,0,9.22
8068,661,user_1238,2025-06-16 17:57:29,192.168.64.107,mobile,Chrome,macOS,GB,1,password+otp,170,2.75,0,37.37
8069,1128,user_1436,2025-01-04 00:08:52,192.168.79.132,desktop,Chrome,Linux,BR,1,password+push,257,1.67,1,1.52
8070,1779,user_405,2024-12-28 21:00:54,192.168.173.63,desktop,Chrome,Windows,US,1,password+push,296,2.4,0,14.51
8071,1486,user_1518,2025-09-10 05:28:19,192.168.209.40,desktop,Edge,Windows,US,1,sso,445,2.21,0,11.39
8072,1767,user_658,2025-03-29 17:55:47,192.168.97.171,tablet,Chrome,iOS,BR,1,password+otp,341,1.24,0,18.14
8073,1742,user_159,2025-06-23 11:29:33,192.168.88.105,desktop,Chrome,Windows,RU,1,password_only,197,4.12,2,40.8
8074,710,user_956,2025-04-29 13:03:51,192.168.225.142,desktop,Chrome,macOS,RU,1,sso,291,3.71,2,1.48
8075,396,user_1661,2025-07-20 01:01:08,192.168.195.178,desktop,Firefox,Linux,GB,1,password+otp,305,2.52,0,78.82
8076,912,user_1134,2025-04-20 11:33:55,192.168.53.195,tablet,Firefox,Windows,JP,1,password_only,299,3.39,0,21.59
8077,1361,user_549,2025-02-09 10:51:01,192.168.216.232,mobile,Chrome,iOS,JP,1,sso,171,2.5,1,28.87
8078,1005,user_1813,2025-03-09 04:38:26,192.168.76.41,desktop,Chrome,Windows,DE,1,password_only,412,2.73,0,10.15
8079,1623,user_1550,2025-09-06 02:55:22,192.168.173.24,desktop,Firefox,macOS,BR,1,password+otp,152,3.61,1,57.06
8080,1166,user_985,2025-04-16 09:23:10,192.168.66.162,desktop,Chrome,Android,BR,1,password+push,304,2.98,0,8.07
8081,317,user_1371,2025-01-13 11:13:06,192.168.243.111,desktop,Chrome,Android,IN,1,password+push,179,3.02,1,29.71
8082,1735,user_1768,2025-10-03 16:32:43,192.168.72.205,desktop,Chrome,Android,JP,1,password_only,281,0.71,1,34.48
8083,1582,user_1852,2025-08-14 07:37:20,192.168.149.111,desktop,Chrome,Android,DE,1,password_only,234,3.99,1,23.06
8084,1824,user_1660,2024-11-16 21:02:15,192.168.136.151,desktop,Chrome,Windows,JP,1,sso,145,4.56,1,28.44
8085,1551,user_279,2025-10-27 04:08:33,192.168.22.188,desktop,Edge,Android,BR,1,password+otp,52,4.23,0,3.15
8086,1580,user_479,2025-07-08 04:57:36,192.168.164.172,desktop,Chrome,iOS,BR,1,password+push,320,2.36,0,2.4
8087,1425,user_111,2024-12-25 01:20:15,192.168.14.184,tablet,Chrome,Windows,GB,1,password+otp,205,4.17,0,16.4
8088,681,user_1660,2025-01-22 02:59:28,192.168.227.126,desktop,Chrome,Linux,GB,1,password+push,261,3.52,0,8.33
8089,1334,user_1949,2025-07-07 07:13:28,192.168.13.51,desktop,Chrome,Linux,US,1,password+otp,394,1.96,0,39.32
8090,495,user_431,2025-08-08 04:06:32,192.168.247.83,desktop,Chrome,Windows,BR,1,password_only,299,2.64,0,5.09
8091,556,user_542,2025-01-22 19:21:25,192.168.230.35,desktop,Chrome,Windows,BR,1,sso,18,2.88,0,21.97
8092,610,user_1139,2025-01-29 08:26:57,192.168.154.144,desktop,Chrome,Windows,BR,1,password_only,152,0.2,1,5.59
8093,1797,user_1114,2025-02-16 15:46:46,192.168.217.168,desktop,Chrome,Android,US,1,sso,102,3.23,1,3.7
8094,109,user_1236,2025-06-02 20:02:35,192.168.3.130,mobile,Chrome,Linux,BR,1,sso,183,1.65,0,4.3
8095,1819,user_1574,2024-12-29 06:30:43,192.168.18.168,desktop,Opera,Android,US,1,password+push,228,1.73,1,6.81
8096,372,user_1619,2024-12-04 14:34:21,192.168.167.57,desktop,Chrome,Android,US,1,password+otp,454,3.19,0,34.6
8097,855,user_1563,2025-07-02 08:15:05,192.168.166.6,tablet,Firefox,Windows,US,1,password_only,330,2.59,0,118.06
8098,616,user_1753,2025-08-07 22:18:00,192.168.35.210,desktop,Chrome,Windows,CN,1,password+push,278,1.8,0,14.67
8099,768,user_360,2025-04-28 09:32:37,192.168.75.147,mobile,Chrome,Linux,RU,1,password+push,285,3.18,0,2.61
8100,1915,user_1510,2025-03-09 08:34:36,192.168.101.75,desktop,Chrome,iOS,US,1,password+push,288,1.97,0,31.74
8101,206,user_372,2025-04-03 06:05:47,192.168.156.221,desktop,Chrome,Android,BR,1,password_only,109,1.97,1,2.55
8102,847,user_1239,2025-03-18 07:51:17,192.168.211.67,desktop,Chrome,Android,US,1,password+otp,137,4.41,1,5.66
8103,43,user_1757,2025-10-12 22:52:12,192.168.65.46,desktop,Chrome,Android,BR,0,password+otp,286,3.19,0,61.08
8104,865,user_1039,2025-08-03 21:52:11,192.168.221.150,tablet,Chrome,Linux,BR,1,password+push,250,3.4,1,4.84
8105,1269,user_955,2025-01-11 12:14:46,192.168.133.17,desktop,Chrome,Windows,BR,1,password+push,274,4.88,0,16.83
8106,1311,user_259,2025-03-16 18:53:57,192.168.180.21,desktop,Firefox,Windows,BR,1,password+push,378,2.72,2,47.06
8107,1379,user_778,2025-05-14 02:56:59,192.168.228.67,mobile,Chrome,Linux,FR,1,password_only,194,2.24,0,24.87
8108,785,user_1487,2025-06-08 07:09:30,192.168.234.202,desktop,Chrome,Windows,JP,1,password_only,220,2.26,1,29.47
8109,476,user_120,2025-04-16 10:41:35,192.168.232.162,mobile,Edge,Android,JP,0,password_only,269,5.22,0,5.75
8110,83,user_976,2025-08-19 06:06:41,192.168.202.97,desktop,Chrome,Windows,GB,1,password_only,113,2.89,0,36.34
8111,1134,user_913,2025-08-03 17:37:51,192.168.8.158,mobile,Firefox,Windows,FR,1,password+otp,132,1.88,0,7.25
8112,1974,user_1152,2025-04-29 22:35:08,192.168.247.248,mobile,Safari,Android,JP,1,password+otp,359,3.16,0,14.2
8113,190,user_723,2025-09-04 10:12:13,192.168.233.223,desktop,Chrome,macOS,GB,1,password_only,226,2.25,1,13.0
8114,800,user_523,2025-07-28 16:56:47,192.168.170.226,desktop,Chrome,Windows,US,0,password_only,210,2.51,0,13.44
8115,936,user_1712,2025-08-07 17:46:45,192.168.240.74,desktop,Safari,iOS,CN,1,password+otp,269,4.95,0,33.44
8116,1933,user_1669,2025-10-11 15:28:23,192.168.16.50,desktop,Chrome,Windows,BR,1,sso,116,3.15,0,10.92
8117,251,user_325,2025-02-01 19:39:09,192.168.227.193,desktop,Chrome,macOS,BR,1,sso,225,1.47,0,36.03
8118,1748,user_1344,2025-02-02 06:00:00,192.168.23.237,tablet,Chrome,iOS,US,1,password_only,204,2.47,0,48.68
8119,291,user_1530,2025-09-17 00:37:26,192.168.124.14,desktop,Chrome,Windows,US,1,password+push,279,0.78,0,40.75
8120,1669,user_1550,2025-08-05 10:06:18,192.168.155.130,desktop,Opera,Android,FR,1,password+otp,81,2.09,0,49.55
8121,1225,user_1074,2025-09-30 17:56:28,192.168.156.253,desktop,Chrome,Android,GB,1,password+push,185,4.2,1,4.57
8122,1821,user_1946,2024-11-19 14:25:20,192.168.51.53,desktop,Chrome,Windows,JP,1,password+otp,213,2.13,0,29.23
8123,326,user_1608,2025-06-13 16:33:15,192.168.57.44,desktop,Chrome,macOS,US,1,sso,211,6.17,1,11.84
8124,1535,user_69,2024-12-19 08:20:47,192.168.117.76,desktop,Chrome,Android,JP,1,password+otp,334,-0.14,0,32.75
8125,1433,user_391,2025-04-29 11:32:30,192.168.49.21,desktop,Chrome,Android,GB,1,password_only,187,2.47,0,9.86
8126,1631,user_383,2024-12-23 09:44:43,192.168.51.180,desktop,Opera,Android,BR,0,password+push,496,3.14,1,18.34
8127,1814,user_16,2024-12-13 07:22:11,192.168.30.70,mobile,Edge,Windows,IN,1,password+otp,309,3.07,0,2.41
8128,1986,user_1463,2024-10-31 23:59:49,192.168.246.239,tablet,Chrome,Windows,US,1,password_only,211,3.68,0,14.39
8129,1965,user_846,2025-06-14 14:17:39,192.168.175.245,desktop,Chrome,Linux,BR,1,password+otp,298,2.67,0,6.63
8130,837,user_869,2025-03-07 14:26:25,192.168.89.30,mobile,Chrome,Linux,DE,1,password+push,308,4.5,1,13.27
8131,508,user_568,2024-12-04 22:51:05,192.168.101.229,desktop,Chrome,iOS,IN,1,password+otp,225,1.52,1,30.94
8132,731,user_1641,2025-02-22 09:27:40,192.168.131.162,mobile,Chrome,Linux,BR,1,sso,342,2.71,1,6.71
8133,1625,user_132,2024-12-28 05:21:08,192.168.96.66,desktop,Firefox,Windows,JP,1,password+push,171,1.66,0,32.35
8134,72,user_1584,2025-10-06 06:38:56,192.168.191.210,mobile,Chrome,Windows,CN,1,password+otp,296,2.41,1,33.39
8135,1271,user_1272,2025-02-21 08:38:42,192.168.136.173,mobile,Firefox,Windows,BR,1,password_only,241,2.69,1,39.47
8136,641,user_273,2025-02-26 10:50:06,192.168.82.183,mobile,Chrome,Windows,FR,1,password+otp,273,3.74,1,1.84
8137,1748,user_1647,2025-08-30 02:33:30,192.168.55.210,mobile,Safari,Linux,US,1,password+otp,268,1.78,0,0.09
8138,940,user_1956,2025-06-20 23:44:33,192.168.249.25,desktop,Chrome,Windows,US,1,password+push,251,2.67,0,20.25
8139,1879,user_1862,2025-07-13 18:30:19,192.168.59.127,desktop,Edge,Android,GB,1,password+otp,408,3.03,0,1.08
8140,608,user_1872,2025-06-16 16:46:40,192.168.204.213,mobile,Firefox,Linux,BR,1,password+push,203,3.17,0,10.65
8141,1611,user_1373,2025-10-07 22:04:54,192.168.126.239,desktop,Safari,Android,US,1,password+otp,186,1.67,0,46.6
8142,1959,user_484,2025-01-11 02:43:46,192.168.251.71,desktop,Firefox,Windows,GB,1,password+otp,242,3.28,0,5.97
8143,566,user_550,2025-10-23 13:23:09,192.168.215.89,desktop,Firefox,Linux,RU,1,password_only,354,4.4,0,6.22
8144,1368,user_357,2025-08-26 20:34:42,192.168.175.57,mobile,Chrome,Linux,BR,1,password+otp,253,4.39,0,17.5
8145,1995,user_1776,2025-05-30 12:48:07,192.168.232.232,desktop,Chrome,iOS,GB,1,password+otp,244,2.67,0,84.19
8146,1949,user_1342,2025-06-26 07:46:39,192.168.62.119,mobile,Chrome,Android,JP,1,sso,205,3.62,1,2.19
8147,54,user_1657,2025-06-21 09:07:00,192.168.246.185,mobile,Chrome,Linux,FR,1,password+otp,211,2.81,1,64.96
8148,1754,user_1072,2024-11-17 20:57:11,192.168.130.134,desktop,Firefox,macOS,GB,1,password+push,335,4.28,0,20.35
8149,528,user_1034,2025-01-15 03:13:36,192.168.179.113,desktop,Chrome,Windows,US,1,password+otp,245,3.81,0,28.42
8150,611,user_233,2025-10-13 11:53:13,192.168.189.247,tablet,Chrome,Android,US,1,password_only,270,1.61,0,3.92
8151,1556,user_36,2025-05-10 14:26:04,192.168.1.160,mobile,Chrome,iOS,BR,1,password_only,194,2.82,0,18.28
8152,1582,user_413,2025-03-14 15:46:47,192.168.139.47,desktop,Chrome,Windows,FR,1,password+push,312,2.21,1,3.37
8153,1987,user_1486,2025-08-01 16:51:33,192.168.203.52,desktop,Chrome,macOS,JP,0,password+otp,347,2.89,1,13.29
8154,193,user_1028,2025-05-07 00:11:17,192.168.201.124,desktop,Chrome,Linux,GB,1,sso,175,1.62,1,11.11
8155,1919,user_44,2024-11-01 08:42:29,192.168.168.116,desktop,Chrome,Android,BR,0,sso,177,2.86,1,27.87
8156,58,user_568,2025-07-23 06:50:36,192.168.90.81,desktop,Chrome,Windows,CN,1,password+otp,182,2.81,0,9.2
8157,1461,user_1578,2025-07-21 19:37:41,192.168.185.67,tablet,Chrome,Windows,JP,1,password_only,332,2.85,1,1.55
8158,1135,user_1279,2024-12-26 20:06:17,192.168.231.150,tablet,Safari,Windows,BR,1,password+otp,173,3.3,2,57.76
8159,129,user_740,2025-10-11 17:44:40,192.168.212.163,mobile,Safari,Windows,CN,0,password_only,222,1.15,0,3.13
8160,1873,user_114,2025-01-17 06:50:14,192.168.93.239,desktop,Chrome,Android,JP,1,password+push,171,3.94,0,9.66
8161,706,user_1773,2025-04-12 15:17:12,192.168.212.214,desktop,Chrome,Windows,GB,1,password_only,385,4.01,0,14.69
8162,1949,user_397,2024-12-08 10:29:21,192.168.148.71,desktop,Chrome,macOS,BR,1,sso,207,4.69,0,43.72
8163,852,user_1198,2025-06-04 18:09:19,192.168.102.182,mobile,Safari,Android,BR,0,password+otp,383,2.88,1,2.02
8164,1350,user_1279,2025-03-13 14:21:14,192.168.248.183,desktop,Chrome,Windows,CN,1,password+otp,247,3.31,1,22.58
8165,8,user_466,2025-03-05 11:12:06,192.168.12.123,mobile,Firefox,Windows,JP,1,password+otp,210,4.26,1,11.26
8166,29,user_1953,2025-08-25 09:43:10,192.168.231.149,mobile,Edge,iOS,DE,1,password+push,313,2.16,1,30.97
8167,1136,user_1301,2024-10-31 01:09:46,192.168.6.23,mobile,Safari,macOS,US,1,password+push,246,3.59,1,40.93
8168,947,user_1488,2025-08-14 19:24:57,192.168.188.132,desktop,Edge,Windows,GB,1,password+otp,362,2.12,1,4.76
8169,1697,user_847,2025-05-24 03:17:30,192.168.249.49,mobile,Firefox,Windows,US,1,sso,232,3.62,1,19.05
8170,131,user_502,2025-10-22 11:37:30,192.168.189.182,desktop,Edge,iOS,RU,1,password+otp,213,3.47,0,14.84
8171,188,user_441,2025-05-30 16:55:29,192.168.25.242,mobile,Edge,Windows,US,0,password+push,213,1.92,0,17.24
8172,1699,user_69,2024-11-16 18:31:24,192.168.137.10,desktop,Chrome,Android,US,1,password_only,349,3.61,0,38.65
8173,709,user_1533,2024-11-15 01:03:19,192.168.39.101,desktop,Safari,Windows,BR,0,password+push,270,2.47,0,7.02
8174,1499,user_326,2025-09-14 21:49:20,192.168.10.111,desktop,Firefox,Windows,BR,1,password+otp,191,2.81,0,7.11
8175,1388,user_1766,2025-08-30 14:26:17,192.168.93.3,desktop,Chrome,Android,GB,1,password+push,135,3.98,0,25.26
8176,1228,user_67,2025-03-02 19:23:57,192.168.1.204,tablet,Chrome,Windows,BR,1,password+otp,266,4.29,0,14.11
8177,212,user_304,2025-06-10 03:22:00,192.168.166.208,desktop,Firefox,Windows,BR,1,password+otp,174,3.5,1,18.42
8178,1645,user_972,2025-04-24 06:13:21,192.168.150.44,tablet,Chrome,Linux,IN,1,sso,108,3.02,0,30.01
8179,276,user_484,2025-10-15 13:45:33,192.168.73.204,desktop,Edge,macOS,DE,1,password+otp,337,3.85,0,9.33
8180,1097,user_929,2025-10-09 07:03:35,192.168.169.102,desktop,Chrome,Windows,IN,1,password_only,151,2.61,1,7.65
8181,1703,user_1572,2025-10-21 15:49:55,192.168.41.28,desktop,Safari,Windows,US,1,password+push,107,4.07,0,10.69
8182,1796,user_1441,2025-09-08 19:29:36,192.168.143.194,desktop,Chrome,Windows,BR,1,password+otp,239,2.26,0,0.52
8183,243,user_1183,2025-09-24 13:04:27,192.168.99.187,mobile,Chrome,Windows,BR,1,password+otp,226,2.74,1,34.25
8184,1811,user_149,2025-01-14 20:45:51,192.168.131.99,desktop,Edge,Windows,BR,1,password+push,180,1.89,0,9.82
8185,1126,user_1051,2025-08-26 21:01:18,192.168.15.168,mobile,Chrome,iOS,JP,1,password+otp,267,2.9,0,10.8
8186,987,user_987,2025-07-13 06:59:26,192.168.5.41,desktop,Edge,Windows,DE,1,password+push,226,4.82,0,30.83
8187,685,user_584,2025-10-13 23:24:43,192.168.127.184,desktop,Chrome,Linux,US,1,sso,425,4.83,1,4.57
8188,171,user_248,2025-05-24 01:39:21,192.168.155.99,desktop,Safari,Windows,US,1,password_only,234,4.95,0,3.24
8189,653,user_1125,2024-11-27 15:27:59,192.168.150.252,mobile,Chrome,Windows,RU,0,password+otp,148,2.23,2,48.11
8190,1933,user_702,2025-06-02 14:36:59,192.168.75.41,mobile,Chrome,Windows,US,1,sso,274,6.25,0,51.66
8191,188,user_96,2025-07-05 03:51:04,192.168.94.11,desktop,Safari,Linux,GB,1,password+push,280,4.42,0,31.62
8192,1465,user_1408,2025-01-15 23:24:52,192.168.123.223,desktop,Chrome,Windows,BR,1,password_only,223,4.22,0,3.28
8193,1110,user_282,2025-03-20 09:50:07,192.168.216.63,mobile,Safari,macOS,US,1,password_only,116,3.3,0,35.11
8194,1500,user_322,2025-06-03 00:17:31,192.168.185.178,tablet,Edge,iOS,JP,1,password+push,373,1.13,3,54.52
8195,52,user_1420,2025-03-13 02:34:06,192.168.28.18,desktop,Chrome,Windows,BR,1,password+otp,149,2.25,1,38.42
8196,111,user_1302,2025-03-13 09:56:39,192.168.213.215,mobile,Chrome,Android,RU,0,sso,320,2.5,0,10.24
8197,1973,user_529,2024-12-15 03:14:28,192.168.96.227,desktop,Chrome,Windows,US,1,sso,348,2.82,0,1.93
8198,877,user_263,2025-10-05 22:20:36,192.168.44.231,desktop,Chrome,Windows,US,1,password_only,225,2.49,0,9.63
8199,1878,user_1643,2025-07-28 11:43:58,192.168.53.109,tablet,Chrome,Windows,BR,1,sso,320,2.97,0,0.09
8200,1067,user_580,2024-10-28 00:17:41,192.168.79.193,mobile,Chrome,Linux,BR,1,password+push,327,3.57,0,14.65
8201,211,user_1664,2025-08-03 00:10:28,192.168.199.12,mobile,Safari,Windows,BR,1,password+push,164,3.09,0,0.23
8202,1992,user_1317,2025-07-24 14:00:22,192.168.221.192,desktop,Chrome,Android,GB,1,password+push,367,2.76,2,16.4
8203,1224,user_294,2024-10-31 02:38:43,192.168.139.112,desktop,Chrome,Windows,JP,1,password+otp,276,2.69,0,11.94
8204,1834,user_1632,2025-03-11 11:08:09,192.168.70.239,mobile,Chrome,Linux,BR,1,password+otp,76,4.7,0,8.42
8205,858,user_395,2025-06-06 00:30:43,192.168.13.41,tablet,Chrome,macOS,BR,1,password+otp,265,2.54,1,7.14
8206,1776,user_513,2025-04-10 19:29:52,192.168.98.219,mobile,Firefox,Windows,IN,1,sso,205,3.93,2,35.37
8207,627,user_921,2025-08-07 12:33:38,192.168.75.103,desktop,Chrome,Linux,DE,1,password+otp,285,3.03,0,14.31
8208,1050,user_810,2025-03-31 20:25:02,192.168.175.120,desktop,Safari,Windows,RU,1,password_only,198,0.76,0,6.78
8209,1943,user_1204,2024-12-22 17:14:30,192.168.151.64,desktop,Firefox,Windows,FR,1,password+push,199,5.78,1,22.91
8210,299,user_920,2025-10-18 22:48:11,192.168.144.37,desktop,Chrome,Android,GB,1,password_only,167,4.48,1,18.31
8211,1101,user_693,2025-01-23 21:40:21,192.168.27.32,desktop,Firefox,Windows,BR,0,sso,267,5.72,0,7.66
8212,924,user_235,2025-07-16 12:23:12,192.168.151.110,desktop,Edge,Android,BR,1,password+otp,291,4.06,2,88.9
8213,137,user_952,2024-12-18 19:27:05,192.168.236.125,mobile,Edge,Windows,GB,1,sso,249,3.07,0,30.06
8214,1044,user_1855,2025-02-24 15:33:09,192.168.127.69,mobile,Chrome,Windows,US,1,password_only,226,3.69,0,23.49
8215,440,user_1361,2025-04-06 21:33:50,192.168.84.236,mobile,Chrome,Windows,JP,1,password+otp,257,2.43,3,2.04
8216,211,user_1032,2025-01-05 17:21:16,192.168.245.131,tablet,Chrome,Linux,DE,1,password_only,334,1.98,0,3.0
8217,752,user_1467,2025-04-09 19:02:53,192.168.160.118,desktop,Chrome,Windows,DE,1,password+push,166,5.51,0,17.21
8218,1575,user_1965,2024-12-23 22:08:54,192.168.9.248,mobile,Chrome,Windows,CN,1,password+otp,143,2.66,1,49.25
8219,435,user_539,2025-05-19 14:17:58,192.168.35.204,mobile,Firefox,Linux,BR,1,password+otp,153,3.17,0,12.61
8220,780,user_820,2025-06-26 19:31:49,192.168.227.239,tablet,Chrome,Windows,BR,1,password+otp,118,3.57,0,3.03
8221,1231,user_1682,2024-11-19 08:19:35,192.168.72.158,desktop,Chrome,Android,JP,1,password_only,168,2.72,0,15.38
8222,439,user_1115,2025-09-10 12:31:10,192.168.131.121,desktop,Chrome,Linux,BR,1,password_only,341,4.16,1,57.08
8223,1998,user_1878,2025-01-03 03:14:11,192.168.211.135,mobile,Chrome,macOS,BR,0,sso,114,2.88,0,16.88
8224,1803,user_272,2025-01-17 19:34:37,192.168.26.163,tablet,Chrome,Android,DE,1,password+push,229,7.22,0,37.1
8225,666,user_1858,2025-06-25 22:49:36,192.168.136.170,mobile,Firefox,Windows,CN,1,password+push,303,0.71,1,39.22
8226,1066,user_1029,2025-04-16 15:39:41,192.168.151.164,mobile,Safari,Windows,BR,1,password_only,250,2.2,2,4.62
8227,411,user_1618,2025-04-27 20:06:27,192.168.40.103,desktop,Chrome,Windows,US,1,password_only,319,4.29,1,15.42
8228,1547,user_1923,2024-12-13 08:02:23,192.168.221.25,mobile,Chrome,Windows,US,1,password_only,203,1.12,0,1.46
8229,806,user_1243,2025-08-17 15:38:52,192.168.131.115,mobile,Edge,Windows,GB,0,password+otp,210,3.24,0,3.01
8230,610,user_1142,2025-06-09 18:47:50,192.168.128.147,mobile,Chrome,Linux,GB,1,password+otp,218,2.6,0,10.38
8231,427,user_593,2024-12-15 23:20:56,192.168.219.172,mobile,Chrome,Linux,JP,1,password_only,294,2.86,0,1.41
8232,1299,user_976,2025-03-13 01:38:12,192.168.215.91,desktop,Chrome,Windows,GB,1,password+otp,468,4.45,1,2.68
8233,1472,user_1606,2025-08-19 08:35:35,192.168.219.196,mobile,Chrome,Windows,GB,1,password+otp,249,3.17,0,5.07
8234,902,user_115,2025-05-23 00:11:32,192.168.95.245,desktop,Firefox,Windows,GB,1,password+push,231,2.1,0,25.17
8235,942,user_263,2024-12-06 05:09:55,192.168.51.93,tablet,Safari,Windows,BR,1,password+push,172,4.22,1,2.43
8236,1908,user_1330,2025-03-12 14:55:44,192.168.63.20,mobile,Chrome,macOS,BR,1,password+push,389,3.28,0,29.97
8237,742,user_1678,2025-01-24 03:24:18,192.168.105.79,mobile,Chrome,macOS,RU,1,password_only,219,1.34,0,16.39
8238,1393,user_1446,2025-05-04 10:24:01,192.168.199.75,tablet,Chrome,Windows,JP,1,password+otp,200,2.2,0,82.47
